time_s,I_xx,I_yy,I_zz,COM,density,speed_of_sound,z_engine,thrust,rocket_diameter,propellant_mass
255.61999999994435,209.16569757558196,2092.7813426892358,2092.7813426892358,2.3506575902718287,0.0,0.0,3.78,17914.8079243098,1.2,626.1227500003099
255.62999999994435,209.16272468244821,2092.741397645071,2092.741397645071,2.3506290195666453,0.0,0.0,3.78,17914.8079243098,1.2,626.0660000003099
255.63999999994434,209.15975217809375,2092.7014537940554,2092.7014537940554,2.3506004474595237,0.0,0.0,3.78,17914.8079243098,1.2,626.00925000031
255.64999999994433,209.15678006248714,2092.661511135866,2092.661511135866,2.3505718739501944,0.0,0.0,3.78,17914.807924309804,1.2,625.95250000031
255.65999999994432,209.15380833559695,2092.621569670179,2092.621569670179,2.3505432990383883,0.0,0.0,3.78,17914.8079243098,1.2,625.89575000031
255.6699999999443,209.1508369973918,2092.581629396671,2092.581629396671,2.3505147227238363,0.0,0.0,3.78,17914.8079243098,1.2,625.8390000003101
255.6799999999443,209.1478660478403,2092.5416903150194,2092.5416903150194,2.3504861450062693,0.0,0.0,3.78,17914.8079243098,1.2,625.7822500003101
255.6899999999443,209.14489548691103,2092.5017524249006,2092.5017524249006,2.3504575658854185,0.0,0.0,3.78,17914.8079243098,1.2,625.7255000003101
255.69999999994428,209.1419253145726,2092.461815725992,2092.461815725992,2.3504289853610136,0.0,0.0,3.78,17914.8079243098,1.2,625.6687500003102
255.70999999994427,209.13895553079368,2092.4218802179694,2092.4218802179694,2.3504004034327868,0.0,0.0,3.78,17914.8079243098,1.2,625.6120000003102
255.71999999994426,209.1359861355428,2092.381945900511,2092.381945900511,2.350371820100467,0.0,0.0,3.78,17914.8079243098,1.2,625.5552500003103
255.72999999994425,209.13301712878865,2092.342012773292,2092.342012773292,2.350343235363786,0.0,0.0,3.78,17914.807924309804,1.2,625.4985000003103
255.73999999994425,209.13004851049985,2092.3020808359906,2092.3020808359906,2.350314649222474,0.0,0.0,3.78,17914.8079243098,1.2,625.4417500003103
